Instances,smodels/default-n1,claspInternal/crafted-n1,cmodels/default-n1
ASPExtended/ggp/blocks.gdlclingo.pl.gr.gz,0.00801598,0.021831,0.0243619
ASPExtended/planning/dispose/p03_03.lp-15-526.sm.gz,900,416.494,27.4076
ASPExtended/HamiltonClumpy/20/clumpy-20x20_05.sm.gz,2.54313,0.36647,2.27202
ASPExtended/hardwareASP/hard_inst_7_10_10876.gr.gz,900,900,24.8702
ASPExtended/HamiltonClumpy/08/clumpy-08x08_10.sm.gz,0.0319919,0.0153661,0.0371159
ASPExtended/hardwareASP/hard_inst_12_11_6069.gr.gz,900,900,28.7219
ASPExtended/planning/comm/p08.lp-33-11313.sm.gz,900,900,717.054
ASPExtended/ASP-Comp-2007-Lparse/SLparse/WeightedSpanningTree/209_rand_45_138_1119571853_0.gph.gz,75.9214,1.02744,3.91821
ASPExtended/ASP-Comp-2007-Lparse/SLparse/RLP-200/lp.200.00700.15.gz,16.3509,0.477392,0.6006
ASPExtended/ASP-Comp-2007-Lparse/SLparse/TravelingSalespersonSuite/tsp_rand_70_300_1155482584_5.gph.gz,900,0.109299,900
ASPExtended/SolitaireBackward/solitare_backward_t13_p14.lp.lp.gz,900,0.104428,4.70821
ASPExtended/planning/dispose/p03_05.lp-14-168.sm.gz,900,136.729,9.22506
ASPExtended/planning/dispose/p04_08.lp-17-380.sm.gz,900,63.4049,43.2393
ASPExtended/ASP-Comp-2009-Lparse/CompFastfood/a7.3.1.tweaked.5.asp.gz,143.62,0.226494,72.542
ASPExtended/CarSequencing/001.benchmark2_12classes.dlv.dat.lp.lp.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=16-height=16-density=0.01-run=3.gz,900,105.401,148.644
ASPExtended/ASP-Comp-2009-Lparse/CompGraphColouring/graph-colouring-nodes=125-density=0.1-instance=9.gz,0.334809,0.0438479,0.0566939
ASPExtended/ASP-Comp-2009-Lparse/CompGraphColouring/graph-colouring-nodes=150-density=0.1-instance=10.gz,900,900,900
ASPExtended/Sokoban-Hard/handmade_soko035.lp-31-20100.sm.gz,900,900,900
ASPExtended/WeightedSpanningTree/207_rand_35_138_2077106370_0.gph.lp.gz,22.8578,0.370652,1.84167
ASPExtended/graph_colouring/graph-colouring-nodes=130-density=0.1-instance=8.sm.gz,54.636,0.70163,0.372135
ASPExtended/Sokoban-Hard/handmade_soko014.lp-21-12527.sm.gz,900,900,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w4_g5_s6.dlv.dat.lp.lp.gz,900,900,900
ASPExtended/WeightedSpanningTree/206_rand_32_145_1872923239_0.gph.lp.gz,14.8103,0.337004,1.38835
ASPExtended/SocialGolfer/csp010-SocialGolfer_w3_g3_s5.dlv.dat.lp.lp.gz,51.5073,5.46731,0.360582
ASPExtended/HamiltonClumpy/22/clumpy-22x22_01.sm.gz,2.0502,0.157721,1.08676
ASPExtended/ASP-Comp-2009-Lparse/CompChannelRouting/channelRoute.in2.gz,0.0194229,0.011871,0.0128411
ASPExtended/planning/comm/p11.lp-33-860.sm.gz,900,397.917,900
ASPExtended/laby/laby_21_21_06.lp.gz,900,900,900
ASPExtended/Sokoban-Hard/handmade_soko013.lp-38-7181.sm.gz,900,900,900
ASPExtended/ASP-Comp-2007-Lparse/SLparse/SchurCompetition/20.13.schur.gz,900,0.314237,0.761069
ASPExtended/ASP-Comp-2009-Lparse/CompSudoku/sudoku.in5.gz,0.227334,0.217674,4.09487
ASPExtended/ASP-Comp-2009-Lparse/CompEdgeMatching/edge-matching-width=8-height=8-colours=15.gz,27.4524,0.16818,15.6866
ASPExtended/planning/comm/p07.lp-32-20100.sm.gz,900,900,84.6543
ASPExtended/hardwareASP/hard_inst_6_12_24774.gr.gz,900,900,20.6255
ASPExtended/Sokoban-Hard/handmade_soko018.lp-17-282.sm.gz,900,134.484,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w3_g5_s2.dlv.dat.lp.lp.gz,0.022705,0.0168761,0.0370189
ASPExtended/laby/laby_19_19_06.lp.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompTravellingSalesperson/tsp_rand_70_300_1155482584_5.lp.gz,0.167005,0.024766,228.342
ASPExtended/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=16-height=16-density=0.01-run=1.gz,900,18.4238,20.9793
ASPExtended/Sokoban-Hard/handmade_soko035.lp-24-938.sm.gz,900,324.195,900
ASPExtended/SolitaireBackward/solitare_backward_t35_p36.lp.lp.gz,0.133977,0.049236,0.110439
ASPExtended/Sokoban-Hard/handmade_soko051.lp-15-6652.sm.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompChannelRouting/channelRoute.in1.gz,0.0181599,0.0118261,0.015263
ASPExtended/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.73.steps.9.asp.gz,14.5036,0.147342,0.445807
ASPExtended/planning/coins/coins09.lp-22-16263.sm.gz,900,900,900
ASPExtended/hardwareASP/hard_inst_7_11_15374.gr.gz,900,900,29.9644
ASPExtended/laby/laby_11_11_13.lp.gz,143.266,13.4102,3.58965
ASPExtended/HamiltonClumpy/21/clumpy-21x21_01.sm.gz,900,1.27341,5.10714
ASPExtended/planning/dispose/p02_05.lp-23-1507.sm.gz,900,467.923,776.773
ASPExtended/planning/coins/coins14.lp-24-3438.sm.gz,900,294.85,900
ASPExtended/Sokoban-Hard/handmade_soko030.lp-15-334.sm.gz,900,140.064,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w8_g3_s5.dlv.dat.lp.lp.gz,174.016,6.07871,0.631867
ASPExtended/SocialGolfer/csp010-SocialGolfer_w6_g5_s3.dlv.dat.lp.lp.gz,13.0006,0.1585,1.26369
ASPExtended/ASP-Comp-2011-Lparse/10-SokobanDecision/7-sokoban_decision-0-0.asp.gz,487.255,3.73839,11.1306
ASPExtended/hardwareASP/hard_inst_8_6_15876.gr.gz,900,900,24.7385
ASPExtended/hardwareASP/hard_inst_8_7_28061.gr.gz,900,900,32.0632
ASPExtended/planning/dispose/p04_05.lp-17-1552.sm.gz,900,373.95,264.859
ASPExtended/planning/dispose/p03_05.lp-20-20100.sm.gz,900,900,268.289
ASPExtended/planning/dispose/p04_04.lp-16-531.sm.gz,900,79.5264,118.158
ASPExtended/hardwareASP/hard_inst_7_8_3301.gr.gz,900,900,20.2233
ASPExtended/searchTest-plain/stp_sequence1-ss1.lp.gz,0.514799,0.238158,0.78257
ASPExtended/HamiltonianCycle/rand_150_1200_1154711577_1.gph.lp.gz,900,0.0458611,3.24882
ASPExtended/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-center-time=27.gz,900,0.454196,0.912103
ASPExtended/ASP-Comp-2011-Lparse/26-Solitaire/25-solitaire-50-0.asp.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.32.lp.gz,0.669244,0.041418,0.098437
ASPExtended/planning/coins/coins15.lp-25-20100.sm.gz,900,900,900
ASPExtended/laby/laby_11_11_06.lp.gz,900,0.75197,15.5834
ASPExtended/HamiltonClumpy/20/clumpy-20x20_02.sm.gz,900,0.484111,7.49248
ASPExtended/hardwareASP/hard_inst_5_6_1498.gr.gz,900,8.6412,3.44604
ASPExtended/SolitaireBackward2/t29.dat.lp.gz,900,165.353,14.0075
ASPExtended/Sokoban-Hard/handmade_soko045.lp-14-716.sm.gz,900,248.665,900
ASPExtended/planning/coins/coins12.lp-27-6063.sm.gz,900,676.353,900
ASPExtended/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.57.steps.15.asp.gz,565.63,0.553654,1.4644
ASPExtended/WeightedSpanningTree/207_rand_35_138_2077119725_0.gph.lp.gz,30.5852,0.418021,1.71609
ASPExtended/ASP-Comp-2011-Lparse/26-Solitaire/18-solitaire-50-0.asp.gz,900,900,900
ASPExtended/ASP-Comp-2007-Lparse/SLparse/BoundedSpanningTree/122_rand_35_250_1700139777_0.gph.gz,27.4185,0.714746,4.95184
ASPExtended/ASP-Comp-2009-Lparse/CompWireRouting/wire.13.x.13.b.5.a.15_sat.data.gz,900,185.789,229.695
ASPExtended/SolitaireBackward/solitare_backward_t40_p41.lp.lp.gz,0.16033,0.0567691,0.17899
ASPExtended/SocialGolfer/csp010-SocialGolfer_w5_g5_s3.dlv.dat.lp.lp.gz,0.0710061,0.047978,0.151274
ASPExtended/planning/comm/p12.lp-38-8145.sm.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompLabyrinth/laby_22_22_08.lp.gz,900,357.108,94.2466
ASPExtended/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_1.gph.lp.gz,236.332,0.062751,17.5327
ASPExtended/HamiltonClumpy/08/clumpy-08x08_06.sm.gz,0.02307,0.014135,0.111859
ASPExtended/hardwareASP/hard_inst_7_12_20375.gr.gz,900,900,40.5394
ASPExtended/graph_colouring/graph-colouring-nodes=135-density=0.1-instance=7.sm.gz,900,900,900
ASPExtended/WeightedSpanningTree/209_rand_45_138_1119567351_0.gph.lp.gz,45.0782,0.799253,3.57988
ASPExtended/ASP-Comp-2007-Lparse/SLparse/verifyTest-variableSearchSpace/vtvss_test16.gz,0.0741639,0.0327049,0.0945421
ASPExtended/SocialGolfer/csp010-SocialGolfer_w7_g4_s6.dlv.dat.lp.lp.gz,900,900,900
ASPExtended/planning/coins/coins13.lp-21-332.sm.gz,900,185.052,245.911
ASPExtended/planning/dispose/p03_06.lp-14-243.sm.gz,900,71.319,4.34912
ASPExtended/laby/laby_14_14_18.lp.gz,900,6.58575,8.26336
ASPExtended/graph_colouring/graph-colouring-nodes=125-density=0.1-instance=1.sm.gz,13.5127,18.6782,2.89764
ASPExtended/ASP-Comp-2011-Lparse/33-MazeGeneration/42-maze_generation-0-0.asp.gz,8.68564,0.225909,0.941066
ASPExtended/SchurCompetition/15.13.schur.lp.gz,900,65.7401,576.286
ASPExtended/hardwareASP/hard_inst_6_5_18711.gr.gz,900,56.0741,5.49639
ASPExtended/RicochetRobots/rr12-07.sm.gz,900,196.575,37.7173
ASPExtended/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-asymmetric-time=28.gz,900,0.527313,0.641768
ASPExtended/ggp/asteroids.gdlclingo.pl.gr.gz,900,0.0775949,0.616534
ASPExtended/ASP-Comp-2009-Lparse/CompGraphColouring/graph-colouring-nodes=125-density=0.1-instance=4.gz,0.214495,0.236615,1.78748
ASPExtended/planning/coins/coins14.lp-22-216.sm.gz,900,31.3404,61.9467
ASPExtended/HamiltonianPath/hampath.ngrnd.5.lp.gz,900,0.030487,0.132932
ASPExtended/SocialGolfer/csp010-SocialGolfer_w6_g6_s4.dlv.dat.lp.lp.gz,900,900,900
ASPExtended/planning/comm/p13.lp-39-20058.sm.gz,900,900,900
ASPExtended/planning/coins/coins07.lp-26-1722.sm.gz,900,266.23,72.4278
ASPExtended/HamiltonClumpy/18/clumpy-18x18_10.sm.gz,900,0.095879,1.11625
ASPExtended/planning/dispose/p05_01.lp-18-20100.sm.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_100_400_1159666138_3.lp.gz,900,0.757732,447.375
ASPExtended/ASP-Comp-2007-Lparse/SLparse/HamiltonianPath/gryzzles.15.gz,900,0.165823,0.287817
ASPExtended/ASP-Comp-2011-Lparse/13-DisjunctiveScheduling/01-disjunctive_scheduling-1000-0.asp.gz,373.829,3.76757,900
ASPExtended/planning/comm/p11.lp-37-20100.sm.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompSchurNumbers/15.19.schur.lp.gz,900,220.289,259.927
ASPExtended/HamiltonClumpy/08/clumpy-08x08_11.sm.gz,0.0223269,0.0149889,0.0316231
ASPExtended/gridpuzzle/masyu-7.lp.lp.gz,4.42405,2.82593,4.8269
ASPExtended/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-asymmetric-time=29.gz,900,87.3599,1.60814
ASPExtended/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.12.lp.gz,0.0704789,0.0204649,0.0567339
ASPExtended/planning/comm/p01.lp-55-20100.sm.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=15-height=15-density=0.01-run=3.gz,900,4.51787,4.98203
ASPExtended/ASP-Comp-2011-Lparse/20-Numberlink/32-numberlink-0-0.asp.gz,1.04117,0.682312,900
ASPExtended/ASP-Comp-2007-Lparse/SLparse/searchTest-verbose/stv_sequence4-ss1.gz,5.04443,4.12849,9.99462
ASPExtended/ASP-Comp-2009-Lparse/CompChannelRouting/channelRoute.in4.gz,1.07479,0.333359,2.15173
ASPExtended/laby/laby_14_14_09.lp.gz,900,900,900
ASPExtended/hardwareASP/hard_inst_9_7_11850.gr.gz,900,900,60.598
ASPExtended/SocialGolfer/csp010-SocialGolfer_w5_g8_s4.sm.dat.lp.lp.gz,900,900,900
ASPExtended/planning/dispose/p02_04.lp-17-420.sm.gz,900,3.22756,2.04746
ASPExtended/ASP-Comp-2009-Lparse/CompGraphColouring/graph-colouring-nodes=125-density=0.1-instance=7.gz,10.4233,4.09261,14.3885
ASPExtended/SocialGolfer/csp010-SocialGolfer_w4_g3_s3.dlv.dat.lp.lp.gz,0.0175039,0.0272161,0.0400031
ASPExtended/laby/laby_12_12_10.lp.gz,900,101.296,357.367
ASPExtended/ASP-Comp-2011-Lparse/25-GraphColouring/6-graph_colouring-125-0.asp.gz,16.4392,0.62601,2.96178
ASPExtended/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=15-height=15-density=0.01-run=2.gz,900,7.06227,3.1738
ASPExtended/ASP-Comp-2009-Lparse/CompBlockedNQueens/156.48.1960.36.1721327521.dat.gz,49.814,1.23237,3.56629
ASPExtended/SolitaireForward/solitare_forward_t46.lp.lp.gz,900,900,900
ASPExtended/SolitaireForward/solitare_forward_t40.lp.lp.gz,900,900,900
ASPExtended/ggp/lightsout2.gdlclingo.pl.gr.gz,900,13.5054,60.3133
ASPExtended/ASP-Comp-2009-Lparse/CompGraphPartitioning/rand_20_100_1235402004_0_k=6_v=4_e=4_sat.gph.gz,900,25.3417,34.6578
ASPExtended/HamiltonClumpy/22/clumpy-22x22_02.sm.gz,900,0.375422,47.1073
ASPExtended/Sokoban-Hard/handmade_soko022.lp-21-11006.sm.gz,900,97.8123,900
ASPExtended/ASP-Comp-2011-Lparse/17-Labyrinth/003-labyrinth-11-0.asp.gz,11.8322,43.2733,582.586
ASPExtended/ASP-Comp-2009-Lparse/CompConnectedDominatingSet/rand_45_250_1235855661_0_k=5_sat.gph.gz,0.474668,0.04382,0.34185
ASPExtended/laby/laby_12_12_18.lp.gz,900,6.91345,42.7918
ASPExtended/planning/coins/coins12.lp-24-103.sm.gz,900,32.3374,36.1917
ASPExtended/EqTest/qeq.12.lp.gz,295.636,24.4927,88.4214
ASPExtended/laby/laby_21_21_01.lp.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/Comp15Puzzle/15-puzzle.init11.gz,900,796.497,164.158
ASPExtended/WeightedSpanningTree/206_rand_32_145_1872937623_0.gph.lp.gz,23.3718,0.344761,1.48136
ASPExtended/ASP-Comp-2009-Lparse/CompGraphColouring/graph-colouring-nodes=130-density=0.1-instance=10.gz,213.055,113.852,766.285
ASPExtended/SocialGolfer/csp010-SocialGolfer_w6_g3_s5.dlv.dat.lp.lp.gz,122.865,1.63285,0.527779
ASPExtended/ASP-Comp-2007-Lparse/SLparse/SocialGolfer/csp010-SocialGolfer_w8_g4_s2.dlv.dat.lp.gz,900,0.560702,0.704338
ASPExtended/graph_colouring/graph-colouring-nodes=145-density=0.1-instance=8.sm.gz,900,900,528.574
ASPExtended/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-edge-time=28.gz,900,0.357597,0.704888
ASPExtended/laby/laby_10_10_04.lp.gz,900,37.8011,282.782
ASPExtended/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=15-height=15-density=0.01-run=1.gz,0.0506579,0.020073,0.0499459
ASPExtended/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_70_300_1155482584_7.lp.gz,0.146867,0.0197869,457.757
ASPExtended/SocialGolfer/csp010-SocialGolfer_w3_g4_s4.dlv.dat.lp.lp.gz,0.041223,0.022342,0.0899659
ASPExtended/ASP-Comp-2009-Lparse/CompBlockedNQueens/156.48.1960.36.1721310593.dat.gz,28.9144,3.02209,3.58944
ASPExtended/planning/dispose/p02_10.lp-15-172.sm.gz,900,32.0461,12.5064
ASPExtended/SolitaireBackward/solitare_backward_t22_p23.lp.lp.gz,900,0.155289,715.126
ASPExtended/ASP-Comp-2009-Lparse/CompSchurNumbers/15.4.schur.lp.gz,900,36.0459,5.57333
ASPExtended/gridpuzzle/masyu-2.lp.lp.gz,3.41174,2.98524,4.49977
ASPExtended/planning/dispose/p03_07.lp-15-690.sm.gz,900,412.62,84.1397
ASPExtended/SocialGolfer/csp010-SocialGolfer_w2_g6_s6.dlv.dat.lp.lp.gz,0.169723,0.0830291,0.39386
ASPExtended/ASP-Comp-2011-Lparse/19-MultiContextSystemQuerying/64-multi_context_system_querying-0-0.asp.gz,6.57256,4.06033,18.3454
ASPExtended/ASP-Comp-2011-Lparse/25-GraphColouring/58-graph_colouring-150-0.asp.gz,900,900,900
ASPExtended/planning/dispose/p02_08.lp-17-3545.sm.gz,900,391.389,8.52933
ASPExtended/planning/comm/p04.lp-28-482.sm.gz,900,156.911,37.0111
ASPExtended/laby/laby_13_13_20.lp.gz,900,5.73713,44.9989
ASPExtended/HamiltonianPath/hampath.ngrnd.3.lp.gz,0.032905,0.0184819,0.0430831
ASPExtended/CarSequencing/benchmark3_13classes.dlv.dat.lp.lp.gz,900,32.1903,2.29635
ASPExtended/WeightedSpanningTree/205_rand_32_140_1344664746_0.gph.lp.gz,12.5607,0.381132,1.81588
ASPExtended/HamiltonClumpy/18/clumpy-18x18_07.sm.gz,900,1.22774,2.477
ASPExtended/HamiltonianCycle/rand_100_800_1155012316_1.gph.lp.gz,900,0.041616,0.942844
ASPExtended/planning/comm/p05.lp-26-654.sm.gz,900,94.8104,11.7122
ASPExtended/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/trisquares.19.asp.gz,0.171553,0.099173,1.57226
ASPExtended/SocialGolfer/csp010-SocialGolfer_w8_g2_s4.dlv.dat.lp.lp.gz,0.0252679,0.00914512,0.0450011
ASPExtended/hardwareASP/hard_inst_10_7_22320.gr.gz,900,900,85.7819
ASPExtended/Sokoban-Hard/handmade_soko008.lp-31-11327.sm.gz,900,900,900
ASPExtended/laby/laby_19_19_15.lp.gz,900,900,900
ASPExtended/graph_colouring/graph-colouring-nodes=130-density=0.1-instance=6.sm.gz,900,900,900
ASPExtended/hardwareASP/hard_inst_8_12_28110.gr.gz,900,900,59.1937
ASPExtended/graph_colouring/graph-colouring-nodes=125-density=0.1-instance=10.sm.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompTravellingSalesperson/tsp_rand_70_300_1155482584_14.lp.gz,0.127519,0.0207131,265.972
ASPExtended/HamiltonClumpy/08/clumpy-08x08_02.sm.gz,0.0398291,0.0141291,0.0501369
ASPExtended/laby/laby_17_17_09.lp.gz,900,900,900
ASPExtended/laby/laby_19_19_10.lp.gz,900,900,900
ASPExtended/BoundedSpanningTree/122_rand_35_250_1700138821_0.gph.lp.gz,900,0.787334,4.70285
ASPExtended/planning/dispose/p02_09.lp-20-20100.sm.gz,900,900,60.2028
ASPExtended/Sokoban-Hard/handmade_soko014.lp-17-640.sm.gz,900,154.209,900
ASPExtended/hardwareASP/hard_inst_9_5_25105.gr.gz,900,900,33.2844
ASPExtended/CarSequencing/benchmark2_17classes.dlv.dat.lp.lp.gz,900,900,900
ASPExtended/planning/comm/p04.lp-24-293.sm.gz,900,91.3619,21.2476
ASPExtended/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=6.sm.gz,900,900,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w5_g6_s5.dlv.dat.lp.lp.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompConnectedDominatingSet/rand_55_250_1235855873_0_k=7_unsat.gph.gz,124.417,14.4942,5.86416
ASPExtended/RicochetRobots/rr05-11.sm.gz,900,900,900
ASPExtended/hardwareASP/hard_inst_8_11_14130.gr.gz,900,900,57.311
ASPExtended/graph_colouring/graph-colouring-nodes=125-density=0.1-instance=9.sm.gz,0.32978,0.0361259,0.0686249
ASPExtended/Sokoban-Hard/handmade_soko035.lp-25-1574.sm.gz,900,664.496,900
ASPExtended/SolitaireBackward/solitare_backward_t5_p6.lp.lp.gz,24.9699,0.0445921,0.232643
ASPExtended/planning/dispose/p04_01.lp-19-13841.sm.gz,900,900,900
ASPExtended/planning/comm/p15.lp-41-8724.sm.gz,900,900,900
ASPExtended/TowersOfHanoiCompetition/mgs_towers-hanoi.43_6.lp.gz,900,7.48867,1.13898
ASPExtended/TowersOfHanoiCompetition/mgs_towers-hanoi.35_6.lp.gz,102.893,6.92827,1.9451
ASPExtended/ASP-Comp-2007-Lparse/SLparse/TravelingSalespersonSuite/tsp_rand_70_300_1155482584_8.gph.gz,0.134072,0.093616,900
ASPExtended/Factoring/fact.grnd.unsat.15.lp.gz,0.284202,0.032173,0.039059
ASPExtended/laby/laby_16_16_17.lp.gz,900,661.62,900
ASPExtended/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.8.lp.gz,0.0781549,0.0235761,0.061422
ASPExtended/planning/comm/p05.lp-35-2865.sm.gz,900,685.026,479.797
ASPExtended/ASP-Comp-2007-Lparse/SLparse/RLP-150/lp.150.00750.23.gz,2.4808,0.250997,0.226194
ASPExtended/SocialGolfer/csp010-SocialGolfer_w7_g5_s5.dlv.dat.lp.lp.gz,900,900,900
ASPExtended/laby/laby_16_16_16.lp.gz,900,900,900
ASPExtended/planning/dispose/p02_06.lp-21-20100.sm.gz,900,900,34.3618
ASPExtended/Sokoban-Hard/handmade_soko031.lp-18-1992.sm.gz,900,550.489,900
ASPExtended/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/trisquares.54.asp.gz,0.178604,0.134905,1.72757
ASPExtended/HamiltonianCycle/rand_200_1800_1154991214_6.gph.lp.gz,900,0.17995,13.9872
ASPExtended/ASP-Comp-2009-Lparse/CompGraphColouring/graph-colouring-nodes=140-density=0.1-instance=8.gz,900,900,900
ASPExtended/CarSequencing/benchmark2_14classes.dlv.dat.lp.lp.gz,900,900,900
ASPExtended/ASP-Comp-2007-Lparse/SLparse/15-PuzzleCompetition/15-puzzle.init9.gz,900,24.6245,11.2859
ASPExtended/planning/comm/p11.lp-35-3981.sm.gz,900,900,900
ASPExtended/planning/comm/p00.lp-53-2854.sm.gz,900,814.308,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w8_g6_s3.dlv.dat.lp.lp.gz,900,900,900
ASPExtended/HamiltonianCycle/rand_100_800_1155012316_12.gph.lp.gz,0.599369,0.0279671,0.604312
ASPExtended/laby/laby_12_12_16.lp.gz,900,298.306,900
ASPExtended/ASP-Comp-2007-Lparse/SLparse/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_10.gph.gz,900,4.59575,900
ASPExtended/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=10-height=10-density=0.01-run=2.gz,38.4365,0.020653,0.024637
ASPExtended/ASP-Comp-2009-Lparse/CompConnectedDominatingSet/rand_50_250_1235345753_0_k=6_unsat.gph.gz,19.62,2.64303,0.971859
ASPExtended/ASP-Comp-2009-Lparse/CompSchurNumbers/20.5.schur.lp.gz,900,0.370561,0.773277
ASPExtended/planning/dispose/p02_04.lp-24-195.sm.gz,900,91.9341,6.43631
ASPExtended/SocialGolfer/csp010-SocialGolfer_w3_g3_s4.dlv.dat.lp.lp.gz,13.2711,5.76396,0.192923
ASPExtended/planning/dispose/p03_03.lp-14-403.sm.gz,900,193.73,43.4238
ASPExtended/SocialGolfer/csp010-SocialGolfer_w7_g3_s4.dlv.dat.lp.lp.gz,43.6106,0.0557339,0.356522
ASPExtended/SolitaireBackward/solitare_backward_t31_p32.lp.lp.gz,900,8.95331,175.022
ASPExtended/planning/dispose/p04_01.lp-17-2082.sm.gz,900,900,134.737
ASPExtended/HamiltonianPath/hampath.ngrnd.4.lp.gz,0.043324,0.0191831,0.0429599
ASPExtended/hardwareASP/hard_inst_6_6_20864.gr.gz,900,133.719,7.00506
ASPExtended/ASP-Comp-2009-Lparse/Comp15Puzzle/15-puzzle.init5.gz,900,23.4398,105.282
ASPExtended/ASP-Comp-2011-Lparse/19-MultiContextSystemQuerying/60-multi_context_system_querying-0-0.asp.gz,4.53183,3.91516,12.8439
ASPExtended/ASP-Comp-2009-Lparse/CompTravellingSalesperson/tsp_rand_70_300_1155482584_12.lp.gz,58.5683,0.020865,184.924
ASPExtended/HamiltonClumpy/21/clumpy-21x21_09.sm.gz,900,0.225478,142.503
ASPExtended/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.44.lp.gz,0.220131,0.0360741,0.0825391
ASPExtended/planning/coins/coins12.lp-29-20025.sm.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompEdgeMatching/edge-matching-width=8-height=8-colours=12.gz,24.296,0.153124,15.7328
ASPExtended/ASP-Comp-2009-Lparse/CompGraphPartitioning/rand_20_100_1235851242_0_k=3_v=10_e=20_unsat.gph.gz,210.631,80.7568,173.49
ASPExtended/hardwareASP/hard_inst_9_8_6082.gr.gz,900,900,64.5913
ASPExtended/SocialGolfer/csp010-SocialGolfer_w7_g2_s3.dlv.dat.lp.lp.gz,0.0241741,0.015795,0.0271409
ASPExtended/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_5.gph.lp.gz,0.043501,0.016175,0.597918
ASPExtended/ASP-Comp-2009-Lparse/Comp15Puzzle/15-puzzle.init4.gz,900,30.5579,41.9872
ASPExtended/BoundedSpanningTree/104_rand_45_250_1727068226_0.gph.lp.gz,102.469,1.42127,8.06646
ASPExtended/planning/dispose/p03_04.lp-18-7919.sm.gz,900,900,403.237
ASPExtended/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=6.sm.gz,900,900,367.82
ASPExtended/ASP-Comp-2009-Lparse/CompGraphPartitioning/rand_25_300_1235843609_0_k=3_v=8_e=15_unsat.gph.gz,8.3183,1.38629,5.43538
ASPExtended/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_2.gph.lp.gz,815.186,0.0642051,79.0695
ASPExtended/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.45.steps.12.asp.gz,12.875,0.093978,0.214314
ASPExtended/ASP-Comp-2009-Lparse/CompHamiltonianPath/random.8.lp.gz,0.18797,0.059909,1.30361
ASPExtended/ASP-Comp-2009-Lparse/CompEdgeMatching/edge-matching-width=8-height=8-colours=13.gz,25.0295,0.146762,15.9582
ASPExtended/SolitaireBackward2/t22.dat.lp.gz,857.603,45.5593,7.19814
ASPExtended/ASP-Comp-2009-Lparse/CompBlockedNQueens/156.48.1960.36.1721351180.dat.gz,46.0917,3.0379,31.3764
ASPExtended/laby/laby_20_20_03.lp.gz,900,507.661,900
ASPExtended/BoundedSpanningTree/104_rand_45_250_1727040917_0.gph.lp.gz,900,1.29326,8.36007
ASPExtended/ASP-Comp-2011-Lparse/26-Solitaire/3-solitaire-19-0.asp.gz,900,15.5995,4.66353
ASPExtended/hardwareASP/hard_inst_5_7_497.gr.gz,900,16.5866,4.38939
ASPExtended/hardwareASP/hard_inst_7_7_15065.gr.gz,900,900,19.1241
ASPExtended/ASP-Comp-2009-Lparse/CompEdgeMatching/edge-matching-width=8-height=8-colours=11.gz,25.9589,0.12379,15.9929
